customer_id,gender,age,city,signup_date.1,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date.1,loyalty_points,churned,rating,rating_date.1,delivery_status,
C5763,Male,Senior,Lahore,06-04-2025,O9763,03-11-2025,Burger King,Pasta,Chinese,3,386.54,Wallet,11,18-09-2024,188,Inactive,1,02-03-2025,Delivered,
C1837,Male,Teenager,Islamabad,25-11-2024,O5837,03-11-2025,KFC,Pasta,Chinese,3,340.68,Wallet,14,14-07-2025,48,Active,3,24-05-2025,Cancelled,
C2926,Other,Senior,Islamabad,06-04-2024,O6926,03-12-2025,Pizza Hut,Burger,Dessert,5,1271.36,Wallet,38,17-10-2024,18,Active,1,23-11-2024,Cancelled,
C1547,Other,Adult,Karachi,15-08-2025,O5547,03-12-2025,KFC,Burger,Chinese,5,816.52,Card,27,03-06-2025,232,Inactive,3,17-01-2025,Delivered,
C1218,Female,Teenager,Islamabad,14-04-2024,O5218,03-12-2025,Pizza Hut,Pasta,Italian,2,645.98,Wallet,12,25-07-2025,364,Inactive,4,23-07-2025,Delivered,
C3437,Male,Senior,Karachi,31-05-2025,O7437,03-12-2025,Pizza Hut,Pizza,Dessert,3,429.05,Wallet,35,05-08-2025,363,Inactive,2,13-05-2025,Cancelled,
C3799,Other,Teenager,Multan,02-02-2024,O7799,03-12-2025,Burger King,Sandwich,Dessert,4,722.92,Card,8,15-11-2024,209,Inactive,4,15-04-2025,Cancelled,
C3810,Other,Adult,Peshawar,04-03-2024,O7810,03-12-2025,KFC,Fries,Italian,4,971.76,Wallet,45,08-09-2024,415,Inactive,5,17-11-2024,Delayed,
C5650,Female,Senior,Peshawar,27-06-2025,O9650,03-12-2025,McDonald's,Fries,Fast Food,1,1349.76,Wallet,46,26-01-2025,61,Inactive,2,19-03-2025,Delivered,
C4249,Other,Teenager,Multan,02-06-2024,O8249,03-12-2025,McDonald's,Pizza,Continental,4,901.11,Wallet,47,14-03-2025,56,Active,1,19-04-2025,Cancelled,
C1142,Male,Senior,Islamabad,10-03-2024,O5142,03-12-2025,McDonald's,Sandwich,Continental,2,878.68,Card,30,03-01-2025,166,Active,3,07-06-2025,Delayed,
C5207,Female,Senior,Multan,10-08-2025,O9207,03-12-2025,Subway,Pasta,Italian,1,1269.62,Wallet,49,31-10-2024,296,Inactive,3,25-02-2025,Delayed,
C5525,Other,Senior,Peshawar,01-11-2024,O9525,13-03-2025,Subway,Fries,Dessert,2,398.42,Card,48,04-11-2024,93,Inactive,1,25-08-2024,Cancelled,
C5343,Female,Senior,Islamabad,05-01-2024,O9343,13-03-2025,Pizza Hut,Sandwich,Chinese,1,317.27,Card,19,28-09-2024,62,Inactive,5,03-12-2024,Delivered,
C4164,Male,Senior,Karachi,27-03-2025,O8164,13-03-2025,Pizza Hut,Fries,Italian,1,235.19,Cash,25,26-07-2025,435,Active,2,27-09-2024,Delivered,
C4532,Male,Adult,Peshawar,25-05-2025,O8532,13-03-2025,Subway,Pasta,Dessert,5,302.97,Wallet,11,22-06-2025,365,Inactive,5,03-06-2025,Delayed,
C6858,Female,Adult,Lahore,17-07-2024,O10858,13-03-2025,Pizza Hut,Pasta,Chinese,3,328.03,Cash,35,24-08-2024,183,Active,1,23-05-2025,Delivered,
C1167,Male,Adult,Peshawar,16-10-2023,O5167,14-03-2025,KFC,Sandwich,Continental,4,1259.51,Card,17,03-07-2025,158,Inactive,5,12-09-2024,Delayed,
C1757,Male,Adult,Peshawar,04-05-2025,O5757,14-03-2025,Subway,Pizza,Fast Food,4,206.36,Wallet,22,03-07-2025,99,Active,3,22-05-2025,Cancelled,
C2043,Other,Adult,Multan,25-06-2024,O6043,14-03-2025,KFC,Burger,Italian,1,117.65,Wallet,6,17-04-2025,495,Active,5,20-08-2025,Cancelled,
C5289,Female,Senior,Lahore,16-09-2023,O9289,14-03-2025,Pizza Hut,Burger,Continental,5,1280.58,Wallet,27,31-08-2024,500,Active,2,17-07-2025,Delayed,
C2482,Female,Teenager,Multan,24-05-2024,O6482,15-03-2025,Pizza Hut,Fries,Continental,2,498.28,Wallet,49,30-04-2025,203,Inactive,3,04-05-2025,Delivered,
C4843,Female,Teenager,Multan,18-10-2024,O8843,15-03-2025,Pizza Hut,Pizza,Fast Food,3,675.66,Card,25,14-10-2024,431,Inactive,4,26-05-2025,Delayed,
C2972,Female,Senior,Lahore,02-04-2025,O6972,15-03-2025,Pizza Hut,Sandwich,Fast Food,1,1035.02,Card,50,30-01-2025,144,Inactive,3,19-03-2025,Delivered,
C1672,Other,Teenager,Peshawar,19-04-2025,O5672,15-03-2025,McDonald's,Fries,Dessert,3,214.37,Wallet,19,16-06-2025,196,Active,2,09-02-2025,Delayed,
C6846,Male,Adult,Peshawar,16-05-2025,O10846,15-03-2025,KFC,Fries,Chinese,1,1384.43,Cash,3,10-11-2024,494,Active,1,18-06-2025,Delayed,
C6029,Male,Senior,Islamabad,19-11-2024,O10029,15-03-2025,KFC,Fries,Dessert,3,1192.18,Card,12,23-01-2025,438,Active,5,27-06-2025,Delivered,
C1492,Other,Teenager,Islamabad,13-02-2025,O5492,15-03-2025,Burger King,Sandwich,Italian,2,111.82,Card,27,09-12-2024,437,Inactive,4,15-03-2025,Delivered,
C2481,Other,Teenager,Multan,09-12-2024,O6481,15-03-2025,KFC,Fries,Italian,5,1114.13,Wallet,23,30-09-2024,439,Active,4,10-01-2025,Cancelled,
C5393,Other,Adult,Lahore,26-01-2025,O9393,15-03-2025,McDonald's,Pasta,Dessert,4,499.78,Wallet,17,01-04-2025,217,Inactive,3,26-02-2025,Delayed,
C1077,Other,Adult,Karachi,29-07-2024,O5077,16-03-2025,Pizza Hut,Sandwich,Chinese,2,968.58,Card,25,16-05-2025,62,Inactive,4,19-04-2025,Cancelled,
C5243,Female,Teenager,Lahore,22-10-2024,O9243,16-03-2025,KFC,Pasta,Dessert,2,232.94,Wallet,32,04-08-2025,99,Inactive,5,13-04-2025,Cancelled,
C4163,Other,Senior,Lahore,24-06-2025,O8163,16-03-2025,Burger King,Burger,Italian,4,490.85,Card,1,12-11-2024,461,Active,3,29-07-2025,Delivered,
C2768,Other,Adult,Multan,14-04-2024,O6768,16-03-2025,KFC,Pizza,Chinese,1,1246.76,Card,44,27-01-2025,217,Inactive,5,10-09-2024,Cancelled,
C6290,Female,Adult,Islamabad,24-11-2023,O10290,16-03-2025,Pizza Hut,Pizza,Dessert,3,297.19,Cash,18,30-10-2024,19,Inactive,5,16-03-2025,Delayed,
C3601,Female,Senior,Lahore,27-08-2023,O7601,16-03-2025,KFC,Pasta,Italian,3,1269.04,Cash,9,22-01-2025,6,Inactive,1,24-02-2025,Delivered,
C3465,Female,Teenager,Karachi,28-09-2024,O7465,16-03-2025,KFC,Sandwich,Fast Food,4,755.58,Wallet,32,01-08-2025,83,Inactive,1,25-09-2024,Delivered,
C2299,Female,Teenager,Islamabad,01-08-2024,O6299,16-03-2025,Subway,Pasta,Fast Food,5,576.82,Wallet,8,23-05-2025,202,Active,2,07-07-2025,Cancelled,
C3709,Female,Senior,Lahore,20-09-2024,O7709,16-03-2025,Pizza Hut,Pasta,Chinese,5,1000.83,Wallet,25,18-11-2024,188,Active,5,29-07-2025,Delayed,
C6258,Other,Adult,Lahore,25-01-2024,O10258,16-03-2025,McDonald's,Pizza,Dessert,2,479.19,Wallet,5,16-06-2025,222,Inactive,1,21-10-2024,Delayed,
C6364,Female,Teenager,Lahore,19-04-2024,O10364,17-03-2025,Burger King,Fries,Fast Food,3,884.85,Wallet,44,12-06-2025,175,Inactive,1,06-06-2025,Delivered,
C4019,Male,Senior,Karachi,17-06-2024,O8019,17-03-2025,Subway,Pasta,Fast Food,4,452.06,Cash,33,15-03-2025,382,Active,1,21-06-2025,Delayed,
C6018,Female,Adult,Lahore,20-06-2024,O10018,17-03-2025,Pizza Hut,Pizza,Italian,5,1192.66,Wallet,14,18-01-2025,151,Inactive,3,30-11-2024,Delivered,
C5036,Other,Adult,Peshawar,19-01-2025,O9036,17-03-2025,Burger King,Sandwich,Chinese,2,1494.41,Wallet,16,30-10-2024,232,Active,3,28-07-2025,Delivered,
C1592,Female,Senior,Peshawar,08-03-2024,O5592,17-03-2025,Burger King,Burger,Fast Food,5,1107.81,Cash,20,13-08-2025,383,Inactive,2,27-03-2025,Cancelled,
C6210,Female,Teenager,Lahore,02-05-2024,O10210,17-03-2025,Pizza Hut,Pizza,Dessert,2,1257.17,Card,37,12-03-2025,275,Inactive,2,09-12-2024,Delivered,
C6186,Male,Adult,Peshawar,04-05-2024,O10186,17-03-2025,McDonald's,Sandwich,Fast Food,5,1312.36,Cash,5,23-05-2025,91,Active,3,28-12-2024,Delivered,
C2532,Other,Teenager,Peshawar,01-06-2024,O6532,17-03-2025,KFC,Pasta,Chinese,3,484.18,Wallet,4,03-01-2025,67,Inactive,5,11-10-2024,Cancelled,
C1169,Other,Adult,Islamabad,09-11-2023,O5169,17-03-2025,Pizza Hut,Pasta,Fast Food,1,608.81,Card,31,03-02-2025,6,Inactive,3,16-09-2024,Delayed,
C2964,Male,Teenager,Lahore,11-08-2024,O6964,17-03-2025,Pizza Hut,Fries,Continental,5,1198.59,Cash,37,22-03-2025,265,Inactive,1,03-02-2025,Delivered,
C3862,Other,Teenager,Multan,05-07-2024,O7862,17-03-2025,Pizza Hut,Pizza,Continental,2,427.81,Wallet,28,17-01-2025,198,Active,1,08-03-2025,Cancelled,
C1317,Female,Adult,Multan,10-06-2025,O5317,17-03-2025,Burger King,Fries,Continental,5,302.09,Cash,48,18-01-2025,25,Active,1,03-02-2025,Delayed,
C1411,Male,Adult,Lahore,11-02-2024,O5411,17-03-2025,Pizza Hut,Pasta,Dessert,5,588.18,Wallet,28,02-12-2024,39,Inactive,4,17-11-2024,Delayed,
C3260,Female,Senior,Multan,13-03-2025,O7260,17-03-2025,McDonald's,Fries,Dessert,5,236.52,Cash,3,27-03-2025,446,Active,3,06-09-2024,Delayed,
C6530,Female,Adult,Lahore,14-07-2025,O10530,18-03-2025,KFC,Fries,Italian,3,990.73,Cash,15,04-12-2024,418,Active,2,02-10-2024,Delayed,
C2587,Male,Senior,Multan,19-10-2023,O6587,18-03-2025,Subway,Pizza,Chinese,3,464.66,Wallet,35,27-12-2024,369,Inactive,4,17-11-2024,Delivered,
C1510,Female,Teenager,Karachi,17-03-2025,O5510,18-03-2025,McDonald's,Sandwich,Dessert,5,664.38,Cash,35,09-09-2024,296,Inactive,5,10-10-2024,Delivered,
C1544,Other,Adult,Karachi,06-08-2024,O5544,18-03-2025,McDonald's,Burger,Dessert,3,430.92,Card,16,16-03-2025,8,Active,4,19-06-2025,Delivered,
C6728,Other,Adult,Karachi,23-09-2024,O10728,18-03-2025,Burger King,Fries,Continental,1,1008.83,Card,12,19-09-2024,395,Inactive,1,26-08-2024,Delayed,
C6577,Male,Teenager,Lahore,21-08-2025,O10577,18-03-2025,Subway,Pasta,Dessert,4,169.48,Wallet,47,29-05-2025,329,Active,4,13-12-2024,Delivered,
C1849,Female,Adult,Peshawar,09-08-2025,O5849,18-03-2025,KFC,Sandwich,Chinese,2,973.95,Card,13,07-12-2024,141,Inactive,5,07-12-2024,Cancelled,
C6127,Male,Teenager,Multan,12-08-2025,O10127,18-03-2025,KFC,Fries,Fast Food,3,346.28,Card,30,23-03-2025,270,Inactive,2,13-08-2025,Cancelled,
C3991,Female,Senior,Lahore,23-02-2025,O7991,19-03-2025,KFC,Pizza,Continental,2,520.96,Card,19,14-07-2025,165,Active,1,23-10-2024,Delivered,
C6636,Male,Adult,Peshawar,14-05-2025,O10636,19-03-2025,Pizza Hut,Pizza,Dessert,2,114.58,Cash,27,19-03-2025,332,Inactive,4,25-01-2025,Delivered,
C1247,Female,Senior,Multan,09-10-2024,O5247,19-03-2025,Pizza Hut,Pizza,Chinese,5,875.66,Cash,17,25-10-2024,185,Active,4,03-05-2025,Cancelled,
C3724,Male,Adult,Karachi,11-03-2025,O7724,19-03-2025,Burger King,Fries,Fast Food,3,839.98,Cash,37,31-05-2025,176,Inactive,4,14-11-2024,Delivered,
C2329,Other,Teenager,Islamabad,17-01-2024,O6329,19-03-2025,Burger King,Burger,Fast Food,2,267.28,Card,24,10-08-2025,341,Active,5,20-06-2025,Cancelled,
C1553,Female,Teenager,Karachi,11-10-2023,O5553,19-03-2025,McDonald's,Fries,Fast Food,1,456.61,Wallet,29,18-01-2025,1,Active,3,04-11-2024,Delivered,
C6346,Female,Teenager,Karachi,14-11-2023,O10346,19-03-2025,Subway,Fries,Continental,3,183.07,Card,43,04-07-2025,456,Inactive,3,05-02-2025,Delivered,
C6490,Female,Senior,Peshawar,13-10-2024,O10490,19-03-2025,Subway,Fries,Dessert,4,1001.61,Card,10,13-11-2024,469,Inactive,1,11-06-2025,Cancelled,
C5448,Male,Adult,Peshawar,27-07-2025,O9448,19-03-2025,Subway,Burger,Italian,4,600.11,Card,1,16-05-2025,73,Inactive,3,12-02-2025,Delayed,
C3635,Male,Senior,Peshawar,25-09-2024,O7635,19-03-2025,Burger King,Burger,Continental,3,1277.07,Card,33,15-04-2025,372,Inactive,5,13-09-2024,Delayed,
C3594,Female,Teenager,Karachi,30-06-2025,O7594,19-03-2025,Burger King,Burger,Dessert,4,1045.95,Wallet,14,31-12-2024,303,Active,1,11-02-2025,Delivered,
C6353,Male,Adult,Multan,20-08-2024,O10353,20-03-2025,Burger King,Burger,Continental,2,1417.91,Card,13,20-06-2025,366,Inactive,1,12-10-2024,Cancelled,
C3603,Male,Adult,Karachi,18-03-2025,O7603,20-03-2025,Pizza Hut,Pasta,Chinese,3,742.94,Wallet,49,10-09-2024,465,Active,2,01-12-2024,Delayed,
C1887,Other,Teenager,Multan,21-04-2024,O5887,20-03-2025,McDonald's,Fries,Italian,2,116.69,Cash,40,17-05-2025,291,Active,5,14-06-2025,Delayed,
C2623,Other,Adult,Islamabad,16-08-2025,O6623,20-03-2025,Pizza Hut,Sandwich,Dessert,1,732.38,Card,32,20-05-2025,225,Inactive,1,16-05-2025,Delivered,
C4348,Other,Senior,Karachi,28-05-2024,O8348,20-03-2025,KFC,Sandwich,Dessert,3,1412.16,Cash,37,30-10-2024,230,Active,3,11-12-2024,Delayed,
C2890,Other,Adult,Peshawar,11-05-2024,O6890,20-03-2025,Burger King,Pasta,Continental,3,541.57,Cash,17,03-12-2024,411,Inactive,5,12-09-2024,Cancelled,
C3571,Male,Adult,Multan,18-02-2025,O7571,20-03-2025,Pizza Hut,Pasta,Italian,5,295.81,Cash,45,08-12-2024,437,Inactive,1,14-05-2025,Cancelled,
C1466,Other,Adult,Multan,23-08-2024,O5466,20-03-2025,Pizza Hut,Burger,Chinese,2,866.01,Wallet,27,09-04-2025,192,Inactive,4,22-03-2025,Delayed,
C5504,Other,Teenager,Multan,12-06-2024,O9504,20-03-2025,KFC,Fries,Italian,5,1133.47,Cash,30,13-01-2025,256,Active,1,21-08-2025,Delayed,
C4182,Other,Senior,Islamabad,16-12-2023,O8182,21-03-2025,McDonald's,Pasta,Italian,2,1408.3,Wallet,17,25-05-2025,53,Active,2,07-01-2025,Delivered,
C3188,Other,Teenager,Islamabad,12-11-2023,O7188,21-03-2025,Pizza Hut,Burger,Continental,5,397.59,Cash,39,28-09-2024,439,Active,5,27-02-2025,Delivered,
C6711,Male,Teenager,Multan,12-03-2025,O10711,21-03-2025,Subway,Pizza,Chinese,3,607.24,Card,17,29-10-2024,303,Inactive,4,29-08-2024,Delayed,
C3185,Male,Teenager,Multan,22-06-2024,O7185,21-03-2025,Burger King,Pizza,Fast Food,3,1464.99,Cash,31,21-05-2025,447,Active,5,07-07-2025,Delayed,
C6026,Female,Adult,Peshawar,21-04-2025,O10026,21-03-2025,Subway,Fries,Chinese,4,181.76,Cash,1,31-07-2025,431,Inactive,4,19-11-2024,Cancelled,
C6607,Other,Senior,Multan,07-04-2025,O10607,21-03-2025,KFC,Sandwich,Continental,5,599.68,Wallet,42,04-10-2024,368,Active,3,08-05-2025,Cancelled,
C3490,Other,Teenager,Islamabad,29-09-2024,O7490,21-03-2025,KFC,Fries,Chinese,1,1483.25,Cash,37,02-06-2025,154,Active,3,29-10-2024,Cancelled,
C2813,Male,Senior,Peshawar,26-04-2025,O6813,21-03-2025,Pizza Hut,Pasta,Fast Food,2,161.58,Card,10,30-06-2025,80,Inactive,3,01-12-2024,Cancelled,
C1890,Female,Senior,Islamabad,30-09-2024,O5890,21-03-2025,McDonald's,Pizza,Chinese,1,426.21,Cash,50,28-06-2025,232,Active,4,02-07-2025,Cancelled,
C2224,Male,Adult,Karachi,30-12-2024,O6224,21-03-2025,McDonald's,Pasta,Italian,1,1433.54,Wallet,2,02-01-2025,481,Active,5,12-08-2025,Delayed,
C1989,Female,Senior,Karachi,14-03-2025,O5989,21-03-2025,Pizza Hut,Sandwich,Fast Food,4,1162.43,Card,44,03-09-2024,250,Active,2,02-06-2025,Delayed,
C2769,Male,Teenager,Multan,20-03-2025,O6769,21-03-2025,Subway,Sandwich,Dessert,5,782.84,Cash,37,09-06-2025,237,Inactive,3,29-05-2025,Delivered,
C3365,Male,Senior,Multan,08-01-2025,O7365,21-03-2025,Pizza Hut,Burger,Italian,4,976.23,Cash,38,25-06-2025,37,Inactive,1,20-12-2024,Delivered,
C2460,Male,Teenager,Islamabad,16-07-2024,O6460,21-03-2025,Burger King,Pasta,Italian,2,1134.77,Cash,42,10-04-2025,178,Active,3,13-10-2024,Delivered,
C4869,Female,Senior,Peshawar,28-05-2024,O8869,21-03-2025,McDonald's,Pasta,Italian,2,358.88,Wallet,34,17-01-2025,334,Inactive,5,23-07-2025,Cancelled,
C5069,Other,Adult,Karachi,15-04-2025,O9069,22-03-2025,Pizza Hut,Sandwich,Dessert,5,887.69,Cash,2,18-08-2025,83,Inactive,5,20-06-2025,Delayed,
C4444,Female,Teenager,Peshawar,29-10-2024,O8444,22-03-2025,Pizza Hut,Pizza,Dessert,2,1460.07,Cash,23,06-08-2025,172,Inactive,1,29-03-2025,Delivered,
C6646,Male,Senior,Multan,09-05-2025,O10646,22-03-2025,KFC,Fries,Fast Food,5,553.73,Cash,43,29-12-2024,161,Inactive,5,16-06-2025,Delivered,
C2013,Female,Senior,Multan,27-06-2025,O6013,22-03-2025,Burger King,Burger,Continental,3,974.46,Cash,10,05-05-2025,423,Active,3,28-09-2024,Delivered,
C3054,Other,Adult,Lahore,10-05-2024,O7054,22-03-2025,Burger King,Sandwich,Italian,3,287.35,Wallet,16,06-03-2025,201,Inactive,3,20-05-2025,Delayed,
C1078,Other,Teenager,Lahore,29-05-2025,O5078,22-03-2025,KFC,Fries,Continental,3,591.73,Card,26,04-11-2024,394,Inactive,1,30-11-2024,Cancelled,
C6292,Female,Teenager,Peshawar,19-11-2023,O10292,22-03-2025,Subway,Sandwich,Continental,5,1198.29,Cash,41,30-12-2024,431,Active,1,26-03-2025,Delivered,
C2484,Female,Senior,Multan,27-10-2023,O6484,22-03-2025,Burger King,Pizza,Continental,1,1257.93,Cash,47,04-09-2024,266,Active,4,18-06-2025,Cancelled,
C2322,Male,Adult,Peshawar,30-05-2024,O6322,22-03-2025,Pizza Hut,Pasta,Fast Food,2,1048.04,Card,45,30-12-2024,112,Inactive,5,13-06-2025,Delivered,
C5376,Male,Adult,Multan,07-04-2024,O9376,22-03-2025,Pizza Hut,Sandwich,Continental,2,1166.38,Card,8,14-05-2025,42,Inactive,1,01-06-2025,Cancelled,
C3870,Male,Teenager,Islamabad,29-04-2025,O7870,22-03-2025,Pizza Hut,Pasta,Fast Food,3,875.26,Card,2,20-12-2024,177,Inactive,1,04-12-2024,Delivered,
C5786,Female,Senior,Multan,29-02-2024,O9786,22-03-2025,KFC,Pasta,Continental,1,361.04,Cash,18,23-11-2024,332,Inactive,2,12-04-2025,Delivered,
C3300,Male,Adult,Multan,23-10-2023,O7300,22-03-2025,McDonald's,Pasta,Fast Food,3,447.22,Wallet,20,24-02-2025,323,Active,4,29-03-2025,Delayed,
C1951,Other,Senior,Peshawar,28-09-2024,O5951,23-03-2025,KFC,Pizza,Fast Food,3,1199.91,Wallet,33,26-01-2025,241,Active,3,09-03-2025,Delayed,
C3416,Male,Adult,Peshawar,25-06-2024,O7416,23-03-2025,Burger King,Pizza,Chinese,4,499.29,Cash,40,18-02-2025,390,Inactive,1,07-10-2024,Delayed,
C4578,Female,Teenager,Peshawar,11-10-2023,O8578,23-03-2025,McDonald's,Pizza,Italian,3,276.24,Cash,8,31-05-2025,244,Inactive,1,19-11-2024,Delivered,
C3913,Male,Senior,Islamabad,28-02-2024,O7913,23-03-2025,Subway,Burger,Chinese,2,1302.16,Card,35,21-04-2025,131,Active,5,06-12-2024,Cancelled,
C2672,Female,Teenager,Lahore,26-03-2024,O6672,23-03-2025,McDonald's,Pizza,Fast Food,4,850,Cash,13,09-08-2025,9,Inactive,3,21-09-2024,Delayed,
C6091,Male,Adult,Peshawar,03-10-2024,O10091,23-03-2025,Burger King,Fries,Continental,2,1001.56,Wallet,47,19-09-2024,114,Active,2,02-03-2025,Delayed,
C5782,Female,Adult,Peshawar,11-01-2024,O9782,23-03-2025,Pizza Hut,Burger,Fast Food,1,1443.88,Card,34,12-06-2025,61,Active,1,03-03-2025,Delayed,
C6802,Other,Teenager,Multan,27-01-2024,O10802,23-03-2025,McDonald's,Pizza,Chinese,4,892.04,Cash,3,13-06-2025,443,Active,3,08-11-2024,Cancelled,
C3230,Female,Senior,Lahore,25-11-2023,O7230,23-03-2025,McDonald's,Pasta,Dessert,5,135.82,Wallet,3,17-09-2024,19,Active,2,28-06-2025,Delivered,
C6164,Male,Teenager,Multan,28-04-2025,O10164,24-03-2025,Pizza Hut,Pasta,Chinese,5,814.22,Wallet,29,17-06-2025,73,Active,5,30-05-2025,Delayed,
C2191,Male,Senior,Multan,20-10-2024,O6191,24-03-2025,Pizza Hut,Sandwich,Fast Food,4,403.61,Wallet,32,16-11-2024,137,Active,2,23-09-2024,Delivered,
C5012,Female,Senior,Lahore,10-10-2023,O9012,24-03-2025,KFC,Burger,Italian,3,1470.56,Cash,20,11-04-2025,349,Active,3,21-10-2024,Delivered,
C6695,Other,Senior,Multan,19-05-2024,O10695,24-03-2025,Subway,Fries,Fast Food,1,1091.62,Wallet,11,11-01-2025,3,Active,5,16-10-2024,Delayed,
C1651,Female,Adult,Multan,12-11-2024,O5651,24-03-2025,KFC,Sandwich,Continental,3,268.02,Cash,47,27-04-2025,237,Inactive,2,22-11-2024,Delivered,
C2888,Female,Teenager,Peshawar,28-07-2024,O6888,24-03-2025,Burger King,Pasta,Fast Food,2,1297.89,Card,41,14-09-2024,344,Active,4,28-08-2024,Delivered,
C1072,Male,Senior,Lahore,05-05-2025,O5072,24-03-2025,McDonald's,Sandwich,Italian,5,1368.9,Cash,1,08-09-2024,23,Active,1,04-09-2024,Cancelled,
C1981,Female,Senior,Islamabad,31-01-2025,O5981,24-03-2025,Burger King,Pizza,Chinese,1,1045.01,Cash,30,12-08-2025,476,Active,1,19-09-2024,Delayed,
C1589,Male,Senior,Peshawar,11-08-2025,O5589,24-03-2025,Pizza Hut,Pizza,Dessert,2,991.88,Cash,44,21-08-2025,39,Active,5,04-08-2025,Cancelled,
C1091,Other,Senior,Lahore,16-07-2024,O5091,24-03-2025,Subway,Sandwich,Chinese,5,432.29,Card,8,03-04-2025,73,Active,3,10-09-2024,Cancelled,
C2300,Male,Adult,Multan,17-03-2025,O6300,24-03-2025,Burger King,Fries,Fast Food,4,909.36,Cash,47,25-01-2025,61,Active,4,27-07-2025,Delayed,
C3883,Other,Senior,Multan,04-08-2024,O7883,24-03-2025,Burger King,Pizza,Fast Food,5,981.06,Cash,33,17-07-2025,259,Inactive,1,15-07-2025,Delayed,
C1564,Male,Senior,Karachi,11-03-2025,O5564,24-03-2025,Subway,Pasta,Italian,3,1008.51,Cash,15,18-07-2025,434,Inactive,5,28-10-2024,Cancelled,
C5569,Male,Senior,Multan,24-02-2024,O9569,25-03-2025,KFC,Burger,Dessert,1,1314,Cash,9,20-04-2025,205,Active,1,03-04-2025,Cancelled,
C3690,Male,Teenager,Lahore,02-11-2023,O7690,25-03-2025,KFC,Pizza,Italian,4,357.27,Card,3,02-09-2024,253,Inactive,5,17-06-2025,Cancelled,
C3052,Female,Teenager,Islamabad,19-09-2024,O7052,25-03-2025,Burger King,Fries,Continental,4,978.91,Wallet,45,25-03-2025,207,Inactive,2,20-03-2025,Delivered,
C1425,Other,Senior,Multan,05-01-2024,O5425,25-03-2025,Burger King,Pasta,Chinese,3,1496.37,Card,1,15-01-2025,300,Inactive,3,29-05-2025,Delayed,
C6994,Male,Senior,Peshawar,20-01-2025,O10994,25-03-2025,Burger King,Fries,Italian,2,1365.26,Wallet,6,30-06-2025,22,Inactive,5,08-11-2024,Delivered,
C3218,Other,Adult,Peshawar,28-07-2025,O7218,25-03-2025,Subway,Burger,Dessert,1,930.43,Wallet,18,11-02-2025,226,Active,2,30-03-2025,Delayed,
C4334,Male,Senior,Islamabad,17-10-2024,O8334,25-03-2025,Burger King,Sandwich,Italian,5,1028.86,Card,21,28-03-2025,359,Active,3,10-03-2025,Delivered,
C5034,Female,Teenager,Multan,24-01-2025,O9034,25-03-2025,Pizza Hut,Burger,Chinese,5,341.83,Cash,49,22-08-2024,153,Inactive,4,30-10-2024,Delivered,
C2894,Male,Adult,Karachi,04-02-2025,O6894,25-03-2025,Burger King,Pizza,Italian,2,140.19,Cash,45,20-08-2025,444,Inactive,3,04-06-2025,Cancelled,
C5853,Female,Senior,Lahore,02-01-2025,O9853,26-03-2025,McDonald's,Pasta,Italian,3,170.95,Card,30,15-06-2025,408,Active,3,24-09-2024,Delivered,
C3924,Female,Adult,Peshawar,12-11-2023,O7924,26-03-2025,McDonald's,Sandwich,Dessert,3,1455.41,Wallet,48,21-06-2025,445,Active,2,07-01-2025,Delivered,
C4350,Other,Adult,Islamabad,09-02-2024,O8350,26-03-2025,Pizza Hut,Burger,Fast Food,3,1173.63,Wallet,4,13-07-2025,196,Active,4,25-04-2025,Delayed,
C5725,Male,Adult,Islamabad,01-01-2024,O9725,26-03-2025,Burger King,Burger,Chinese,5,1497.3,Card,45,12-06-2025,63,Active,5,17-01-2025,Delayed,
C2862,Male,Teenager,Lahore,03-11-2023,O6862,26-03-2025,Subway,Pizza,Fast Food,2,948.63,Wallet,6,28-05-2025,231,Inactive,2,26-06-2025,Delayed,
C3259,Male,Senior,Lahore,03-05-2024,O7259,27-03-2025,Burger King,Burger,Italian,1,1163.81,Cash,38,22-12-2024,96,Active,3,13-01-2025,Delivered,
C5549,Male,Adult,Multan,29-01-2024,O9549,27-03-2025,McDonald's,Pizza,Dessert,5,576.92,Cash,35,19-10-2024,3,Inactive,4,15-05-2025,Delivered,
C4597,Male,Teenager,Lahore,27-04-2025,O8597,27-03-2025,Pizza Hut,Burger,Italian,2,1189.59,Cash,33,20-05-2025,7,Inactive,4,07-02-2025,Cancelled,
C4807,Female,Senior,Multan,25-08-2023,O8807,27-03-2025,KFC,Fries,Fast Food,4,1262.65,Cash,21,18-02-2025,214,Active,1,29-03-2025,Cancelled,
C2789,Female,Senior,Peshawar,10-08-2024,O6789,27-03-2025,Pizza Hut,Pasta,Dessert,1,787.94,Wallet,8,09-10-2024,293,Inactive,5,17-09-2024,Delivered,
C4519,Other,Senior,Karachi,27-10-2024,O8519,27-03-2025,KFC,Pasta,Continental,5,1371.56,Wallet,45,16-04-2025,343,Active,1,10-08-2025,Cancelled,
C5292,Female,Teenager,Peshawar,08-11-2023,O9292,27-03-2025,Burger King,Sandwich,Continental,1,1033.76,Card,15,07-04-2025,139,Active,4,22-09-2024,Delayed,
